table_name,column_name,data_type,total_rows,distinct_count,null_count,null_pct,min_value,max_value,sample_values
paytm_settlements,updated_date,TIMESTAMP,927025,854818,0,0.0,2025-11-30 00:00:02,2026-02-27 23:59:46,2026-01-04 00:07:22 | 2026-01-04 16:09:14 | 2026-01-04 23:03:31
paytm_settlements,transaction_type,VARCHAR,927025,4,0,0.0,ACQUIRING,REFUND,REFUND | CHARGEBACK_REVERSAL | ACQUIRING
paytm_settlements,status,VARCHAR,927025,1,0,0.0,SUCCESS,SUCCESS,SUCCESS
paytm_settlements,original_mid,VARCHAR,927025,1,0,0.0,EjzWDC77709729750855,EjzWDC77709729750855,EjzWDC77709729750855
paytm_settlements,merchant_name,VARCHAR,927025,1,0,0.0,OMNIA INFORMATION PRIVATE LIMITED,OMNIA INFORMATION PRIVATE LIMITED,OMNIA INFORMATION PRIVATE LIMITED
paytm_settlements,customer_id,VARCHAR,927025,313840,0,0.0,1111151719,9999999645,8368329982 | 8218973115 | 9871363246_1763302102
paytm_settlements,nickname,VARCHAR,927025,1,0,0.0,Wiom,Wiom,Wiom
paytm_settlements,customer_phone_no,VARCHAR,927025,30706,16,0.0,11******000,99******999,84******709 | 90******307 | 97******656
paytm_settlements,customer_email_id,VARCHAR,927025,1,16,0.0,con****@wiom.in,con****@wiom.in,con****@wiom.in
paytm_settlements,amount,DOUBLE,927025,912,0,0.0,1.0,998.0,453.0 | 570.0 | 572.0
paytm_settlements,commission,DOUBLE,927025,335,0,0.0,0.0,90.0,12.83 | 12.89 | 10.58
paytm_settlements,gst,DOUBLE,927025,213,0,0.0,0.0,81.0,0.04 | 1.72 | 1.87
paytm_settlements,merchant_bill_id,VARCHAR,927025,90,0,0.0,ONSPG20251201000021682000073081496372555,ONSPG20260228000021682000073081496372555,ONSPG20251226000021682000073081496372555 | ONSPG20251214000021682000073081496372555 | ONSPG20251207000021682000073081496372555
paytm_settlements,payout_id,VARCHAR,927025,90,0,0.0,ONSPG202512010000216820000730814963725,ONSPG202602280000216820000730814963725,ONSPG202602170000216820000730814963725 | ONSPG202601120000216820000730814963725 | ONSPG202601290000216820000730814963725
paytm_settlements,channel,VARCHAR,927025,2,0,0.0,SYSTEM,WEB,SYSTEM | WEB
paytm_settlements,utr_no,VARCHAR,927025,90,0,0.0,AXNPN04599360578,UTIBR62026022859894286,UTIBR62026010247564139 | UTIBR62026012452087767 | UTIBR62026011449938380
paytm_settlements,payout_date,DATE,927025,90,0,0.0,2025-12-01,2026-02-28,2026-01-12 | 2026-01-29 | 2025-12-03
paytm_settlements,settled_date,DATE,927025,89,0,0.0,2025-12-01,2026-02-28,2026-01-20 | 2026-01-11 | 2026-02-16
paytm_settlements,payment_mode,VARCHAR,927025,2,29,0.0,NET_BANKING,UPI,UPI | NET_BANKING
paytm_settlements,issuing_bank,VARCHAR,927025,3,927001,100.0,Bank of Baroda,ICICI Bank,Bank of Baroda | HDFC Bank | ICICI Bank
paytm_settlements,pos_id,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,extserialno,DOUBLE,927025,923799,308,0.0,5.112980657862727e+19,6.022780657695168e+19,6.010480442845749e+19 | 6.010480511968209e+19 | 6.01048015126468e+19
paytm_settlements,settled_amount,DOUBLE,927025,1222,0,0.0,0.98,998.0,492.0 | 600.0 | 50.0
paytm_settlements,prn,VARCHAR,927025,1,926983,100.0,null,null,null
paytm_settlements,validate_count,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,prn_validate_time,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,prn_validated,VARCHAR,927025,1,926983,100.0,null,null,null
paytm_settlements,comments,VARCHAR,927025,1,926970,100.0,COMMENT,COMMENT,COMMENT
paytm_settlements,promocode,VARCHAR,927025,1,909831,98.1,Null,Null,Null
paytm_settlements,promocode_response,VARCHAR,927025,1,909831,98.1,Null,Null,Null
paytm_settlements,bank_transaction_id,VARCHAR,927025,926701,308,0.0,000000031859,999998649269,390519690670 | 600179825300 | 637055966138
paytm_settlements,link_description,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,reference_transaction_id,DOUBLE,927025,2506,909789,98.1,2.025072921032e+34,2.026022721063e+34,2.025091321052e+34 | 2.025122721045e+34 | 2.025122221047e+34
paytm_settlements,merchant_ref_id,VARCHAR,927025,17225,909789,98.1,216820000730814963725_20251011210500000183645616825017628_L1_1,wgSubs_8279563871_193397416_1_1771346260994,custGen_8800307514_180028505_0_1769692216630 | custGen_9993418695_179998797_1_1769685010067 | custGen_9990830319_188833042_1_1767359852550
paytm_settlements,gateway,VARCHAR,927025,6,308,0.0,BOBAC1IN,PTYSC1IN,PTYCC1IN | ICICC1IN | PTYIC1IN
paytm_settlements,commission_rate,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,product_code,VARCHAR,927025,2,926983,100.0,51051000100000000001,51051000100000000004,51051000100000000004 | 51051000100000000001
paytm_settlements,gmv_tier,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,request_type,VARCHAR,927025,3,17236,1.9,NATIVE,RENEW_SUBSCRIPTION,RENEW_SUBSCRIPTION | NATIVE | NATIVE_SUBSCRIPTION
paytm_settlements,transaction_slab,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,dispute_id,VARCHAR,927025,31,926983,100.0,202511251103912000043686366904338986,202602261103812337275303478353920712,202601131103212177692783347425284379 | 202602211105812319006989890764808716 | 202601281103212232186480647004170176
paytm_settlements,card_network,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,feefactor,VARCHAR,927025,30,17236,1.9,Scheme=UPI;Bank=PTYBLS;\,upiModeSubType=UPI_PPIWALLET;Scheme=UPIPUSH;Bank=PTYBLS;\,solutionWiseMdr=API;upiModeSubType=UPI_CREDITLINE;Scheme=UPI;upiCreditLineIntere | solutionWiseMdr=API;upiModeSubType=UPI_LITE;Scheme=UPIPUSH;Bank=PTYBLI;\ | solutionWiseMdr=API;Scheme=ICICI;Bank=ICICI;\
paytm_settlements,acquiring_fee,DOUBLE,927025,335,0,0.0,0.0,90.0,10.85 | 10.96 | 11.07
paytm_settlements,platform_fee,DOUBLE,927025,1,0,0.0,0.0,0.0,0.0
paytm_settlements,acquiring_tax,DOUBLE,927025,213,0,0.0,0.0,81.0,141.75 | 0.64 | 5.63
paytm_settlements,platform_tax,DOUBLE,927025,1,0,0.0,0.0,0.0,0.0
paytm_settlements,reseller_id,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,reseller_name,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,split_flag,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,van,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,ifsc_code,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,bank_name,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,beneficiary_name,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,purpose,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,issuingbankid,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,issuing_bank_name,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,maskedcardno,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,instunioncode,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,depositor_name,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,transfermode,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,transactiondate,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,rrncode,VARCHAR,927025,841034,85988,9.3,000000031859,PAYTM602218016594800650252026022106,557009331149 | 888232893781 | 314507793492
paytm_settlements,van_udf1,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,van_udf2,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,van_udf3,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,van_udf4,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,van_udf5,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,reference_no,VARCHAR,927025,909518,17502,1.9,000000031859,999998649269,603074331324 | 297929918438 | 116694205290
paytm_settlements,link_customer_name,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,settlement_type,VARCHAR,927025,1,0,0.0,online_settlement,online_settlement,online_settlement
paytm_settlements,sub_merchant_name,VARCHAR,927025,1,0,0.0,Wiom,Wiom,Wiom
paytm_settlements,tip_amount,BIGINT,927025,1,0,0.0,0,0,0
paytm_settlements,merchant_request_id,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,upi_mode_sub_type,VARCHAR,927025,5,862649,93.1,UPI_CREDITLINE,UPI_SAVINGS,UPI_PPIWALLET | UPI_CREDIT_CARD | UPI_LITE
paytm_settlements,capture_id,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,protection_plan_provider,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,protection_plan_amount,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,split_transaction_id,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,bill_amount,DOUBLE,927025,1,0,0.0,0.0,0.0,0.0
paytm_settlements,discount_amount,DOUBLE,927025,1,0,0.0,0.0,0.0,0.0
paytm_settlements,txn_amount,DOUBLE,927025,1,0,0.0,0.0,0.0,0.0
paytm_settlements,udf1,VARCHAR,927025,1,64681,7.0,NA,NA,NA
paytm_settlements,udf2,VARCHAR,927025,5,64681,7.0,UDF2,stage,UDF2 | stage | prod
paytm_settlements,udf3,VARCHAR,927025,8,64681,7.0,Booking,WiomNet,WiomNet | Installation | Renewal
paytm_settlements,partner_id,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,loan_amount,DOUBLE,927025,1,0,0.0,0.0,0.0,0.0
paytm_settlements,subvention_amount,DOUBLE,927025,1,0,0.0,0.0,0.0,0.0
paytm_settlements,subvention_type,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,bank_offer_discount,BIGINT,927025,1,909789,98.1,0,0,0
paytm_settlements,bank_offer_cashback,BIGINT,927025,1,909789,98.1,0,0,0
paytm_settlements,Payment_Currency_Code,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,Payment_Currency_Name,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,Payment_Currency_Amount,VARCHAR,927025,0,927025,100.0,,,
paytm_settlements,offer_processing_fee,VARCHAR,927025,1,480323,51.8,0.0,0.0,0.0
paytm_settlements,offer_processing_tax,VARCHAR,927025,1,480323,51.8,0.0,0.0,0.0
paytm_settlements,filename,VARCHAR,927025,3,0,0.0,csv\PG-settlements\paytm\Paytm- Historical Settlement Report - 01 Dec 2025 - 31 Dec 2025.csv,csv\PG-settlements\paytm\Paytm- Historical Settlement Report - 01 Jan 2026 - 31 Jan 2026.csv,csv\PG-settlements\paytm\Paytm- Historical Settlement Report - 01 Feb 2026 - 28  | csv\PG-settlements\paytm\Paytm- Historical Settlement Report - 01 Jan 2026 - 31  | csv\PG-settlements\paytm\Paytm- Historical Settlement Report - 01 Dec 2025 - 31 
paytm_transactions,Transaction_ID,VARCHAR,907342,907342,0,0.0,'20251201210320000202040936785159486','20260228210630000234655116381473522','20260125210330000222225063840151802' | '20260125210490000222224901583160511' | '20260125210610000222224887440674817'
paytm_transactions,Order_ID,VARCHAR,907342,907342,0,0.0,'w-Wiom79820330121767704933259-1','wiom-wiomWall_9999862747_188371427_1-2','wiom-w_8375903233_191502909_1-1' | 'wiom-w_9625157219_191501148_0-1' | 'wiom-custGen_9599416833_191500923_1-1'
paytm_transactions,Merchant_Unique_Ref,VARCHAR,907342,9,68431,7.5,'App','link','Friend_QR_Link' | 'app' | 'Router_QR'
paytm_transactions,Merchant_Request_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Transaction_Date,VARCHAR,907342,837497,0,0.0,'2025-12-01 00:00:03','2026-02-28 23:59:39','2026-01-25 16:46:30' | '2026-01-25 16:45:39' | '2026-01-25 16:44:52'
paytm_transactions,Updated_Date,VARCHAR,907342,838870,0,0.0,'2025-12-01 00:00:17','2026-03-01 00:01:46','2026-01-25 16:45:29' | '2026-01-25 16:41:19' | '2026-01-25 16:39:54'
paytm_transactions,Transaction_Type,VARCHAR,907342,1,0,0.0,'ACQUIRING','ACQUIRING','ACQUIRING'
paytm_transactions,Status,VARCHAR,907342,1,0,0.0,'SUCCESS','SUCCESS','SUCCESS'
paytm_transactions,MID,VARCHAR,907342,1,0,0.0,'EjzWDC77709729750855','EjzWDC77709729750855','EjzWDC77709729750855'
paytm_transactions,Merchant_Name,VARCHAR,907342,1,0,0.0,'Wiom','Wiom','Wiom'
paytm_transactions,Customer_ID,VARCHAR,907342,310129,0,0.0,'1111151719','9999999645','7217603511' | '9205528986' | '8130761910'
paytm_transactions,Customer_Nickname,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Payment_Mobile_Number,VARCHAR,907342,302751,0,0.0,'1111151719','9999999645','9354911321' | '8076685314' | '8439943365'
paytm_transactions,Payment_Email_Id,VARCHAR,907342,2,0,0.0,'con****@wiom.in','contact@wiom.in','contact@wiom.in' | 'con****@wiom.in'
paytm_transactions,Amount,DOUBLE,907342,884,0,0.0,1.0,998.0,564.0 | 450.0 | 561.0
paytm_transactions,Commission,DOUBLE,907342,335,0,0.0,0.0,90.0,10.85 | 12.67 | 11.07
paytm_transactions,GST,DOUBLE,907342,213,0,0.0,0.0,81.0,1.09 | 5.65 | 6.25
paytm_transactions,Merchant_Order_ID,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Payout_ID,VARCHAR,907342,91,0,0.0,'ONSPG202512020000216820000730814963725','ONSPG202603020000216820000730814963725','ONSPG202601300000216820000730814963725' | 'ONSPG202602160000216820000730814963725' | 'ONSPG202602060000216820000730814963725'
paytm_transactions,Channel,VARCHAR,907342,2,0,0.0,'SYSTEM','WEB','WEB' | 'SYSTEM'
paytm_transactions,UTR_No.,VARCHAR,907342,91,0,0.0,'AXNPN04599360578','UTIBR62026030260102637','UTIBR62026020554654257' | 'AXNPN04599360578' | 'UTIBR62026013153513651'
paytm_transactions,Payout_Date,VARCHAR,907342,91,0,0.0,'2025-12-02 00:00:00','2026-03-02 00:00:00','2026-02-20 00:00:00' | '2025-12-15 00:00:00' | '2026-01-28 00:00:00'
paytm_transactions,Settled_Date,VARCHAR,907342,91,0,0.0,'2025-12-02 16:24:17','2026-03-02 01:36:56','2025-12-17 02:54:29' | '2025-12-23 01:33:25' | '2026-01-15 01:36:03'
paytm_transactions,Payment_Mode,VARCHAR,907342,6,0,0.0,'NET_BANKING','UPI_PPIWALLET','UPI_LITE' | 'UPI' | 'UPI_CREDIT_CARD'
paytm_transactions,Issuing_Bank,VARCHAR,907342,3,907319,100.0,'Bank of Baroda','ICICI Bank','Bank of Baroda' | 'HDFC Bank' | 'ICICI Bank'
paytm_transactions,Reference_Transaction_ID,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,POS_ID,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Merchant_Ref_ID,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,External_Serial_No,VARCHAR,907342,907342,0,0.0,'51201800000216760321','60228806578290401285','60125804572674110469' | '60125804420876733469' | '60125804419067850765'
paytm_transactions,Commission_Rate,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Product_Code,VARCHAR,907342,2,0,0.0,'51051000100000000001','51051000100000000004','51051000100000000004' | '51051000100000000001'
paytm_transactions,GMV_Tier,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Transaction_Slab,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Request_Type,VARCHAR,907342,3,0,0.0,'NATIVE','RENEW_SUBSCRIPTION','NATIVE' | 'NATIVE_SUBSCRIPTION' | 'RENEW_SUBSCRIPTION'
paytm_transactions,Refund_Type,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Refund_Actor,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Split_Flag,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Split_MID,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Split_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Is_Split_Refund,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Link_Description,VARCHAR,907342,1,62885,6.9,'NA','NA','NA'
paytm_transactions,Payment_Reference_Number,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Is_PRN_Validated,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,PRN_Validate_Time,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Credit/Debit_Card_Last_4_Digits,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Bank_Transaction_ID,VARCHAR,907342,907337,0,0.0,'000000031859','999998649269','705199702791' | '690251424385' | '638041898960'
paytm_transactions,Promo_Code,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Promo_Response,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Settled_Amount,DOUBLE,907342,1192,0,0.0,0.98,998.0,572.0 | 471.0 | 570.0
paytm_transactions,PCF,DOUBLE,907342,1,0,0.0,0.0,0.0,0.0
paytm_transactions,PCF_GST,DOUBLE,907342,1,0,0.0,0.0,0.0,0.0
paytm_transactions,FS_Offer_Fee,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,FS_Offer_GST,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Response_code,VARCHAR,907342,1,0,0.0,'01','01','01'
paytm_transactions,Customer_VPA,VARCHAR,907342,404563,23,0.0,'-ybl-ybl@ybl','zzzz....@ybl','9205528986-4@axl' | 'rohitkumarmaurya995@oksbi' | 'fahim.123456@okicici'
paytm_transactions,Card_BIN,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Customer_Details,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Link_Name,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Link_Notes,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Response_message,VARCHAR,907342,1,0,0.0,'Txn Success','Txn Success','Txn Success'
paytm_transactions,Promo_discount_type,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Promo_Amount,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Original_txn_value_before_promo,DOUBLE,907342,884,0,0.0,1.0,998.0,564.0 | 450.0 | 561.0
paytm_transactions,Total_Bill_Amount,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Instant_Discount,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,MLV_Amount,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Auth_Code,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,RRN,VARCHAR,907342,838987,68352,7.5,'000000031859','PAYTM602218016594800650252026022106','117677842376' | '941877544687' | '650803416571'
paytm_transactions,Prepaid_Card,VARCHAR,907342,1,0,0.0,'false','false','false'
paytm_transactions,AdditionalComments,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Charge_Target,VARCHAR,907342,1,0,0.0,'RECEIVER','RECEIVER','RECEIVER'
paytm_transactions,Fee_Factor,VARCHAR,907342,30,0,0.0,'NET_BANKING|BOB|API|BOB','UPI|UPI|PTYBLS','NET_BANKING|HDFC|API|HDFC' | 'UPI|UPIPUSH|API|UPI_CREDIT_CARD|PTYBLI|Platinum|upiCc' | 'UPI|UPI|API|UPI_CREDIT_CARD|PTYBLC|RuPay Select|upiCc'
paytm_transactions,Bank/Gateway,VARCHAR,907342,6,0,0.0,'BOB','PTYBLS','PTYBLI' | 'ICICI' | 'HDFC'
paytm_transactions,Card_Scheme,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,ACQUIRING_SERVICE_FEE,DOUBLE,907342,335,0,0.0,0.0,90.0,11.81 | 12.85 | 13.39
paytm_transactions,ACQUIRING_SERVICE_TAX,DOUBLE,907342,213,0,0.0,0.0,81.0,0.04 | 1.72 | 0.89
paytm_transactions,PLATFORM_SERVICE_FEE,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,PLATFORM_SERVICE_TAX,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Promo_Cart_Amount,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Reseller_ID,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Reseller_Name,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Employee_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Employee_Name,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Employee_PhoneNo,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Employee_Email,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,User_Expected_Credit_Date,VARCHAR,907342,2,0,0.0,'NET_BANKING:null','UPI:null','UPI:null' | 'NET_BANKING:null'
paytm_transactions,Order_Reason,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Customer_Account_Number,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Customer_BANK_IFSC,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,TEMPLATE_ID,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,TEMPLATE_NAME,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Foreign_Currency,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Foreign_Currency_Name,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Foreign_Amount,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Exchange_Rate,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,User_Markup_Rate,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Refund_Source,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Sub_Order_Status,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Refund_Reversal_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Refund_Reversal_Status,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Refund_Reversal_TimeStamp,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Capture_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Pos_Date,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Pos_Time,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Add_Money_Type,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,ARN,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Gateway_Response_Code,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Gateway_Response_Message,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,ARN_AVAILABILITY,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Split_Reference_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,UDF2,VARCHAR,907342,5,62885,6.9,'UDF2','stage','qa' | 'dev' | 'stage'
paytm_transactions,UDF3,VARCHAR,907342,8,62885,6.9,'Booking','WiomNet','Mobile_Recharges' | 'UDF3' | 'WiomNet'
paytm_transactions,IS_REVERSAL,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Settle_Type,VARCHAR,907342,1,0,0.0,'ONLINE_AWS','ONLINE_AWS','ONLINE_AWS'
paytm_transactions,Merchant_Payment_Detail_1,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Auto_Refund_Type,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Settlement_Bundle_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Settle_Factors,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Is_Dqr_True,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,SKU_ITEM,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Item_Id,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Is_Multi_Item,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,Customer_Convenience_Fee,VARCHAR,907342,0,907342,100.0,,,
paytm_transactions,filename,VARCHAR,907342,3,0,0.0,csv\paytm-transactions\Paytm- Payment Report - 01 Dec 2025 - 31 Dec 2025.csv,csv\paytm-transactions\Paytm- Payment Report - 01 Jan 2026 - 31 Jan 2026.csv,csv\paytm-transactions\Paytm- Payment Report - 01 Jan 2026 - 31 Jan 2026.csv | csv\paytm-transactions\Paytm- Payment Report - 01 Dec 2025 - 31 Dec 2025.csv | csv\paytm-transactions\Paytm- Payment Report - 01 Feb 2026 - 28 Feb 2026.csv
payu_settlements,AddedOn,VARCHAR,94663,91413,0,0.0,2025-02-13 13:50:34,2026-02-27 02:21:46,2025-11-29 02:39:34 | 2025-11-29 07:41:56 | 2025-11-29 22:26:52
payu_settlements,Additional Charges,DOUBLE,94663,1,96,0.1,0.0,0.0,0.0
payu_settlements,Additional Service Fee,DOUBLE,94663,95,0,0.0,-1138.46,4.0,-1497.09 | -1872.68 | -1675.64
payu_settlements,Additional Service Tax,DOUBLE,94663,95,0,0.0,-204.92,2.7,-266.15 | -329.43 | -321.74
payu_settlements,Address Line1,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Address Line2,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Amount,DOUBLE,94663,620,0,0.0,-1343.38,992.0,5.0 | 538.0 | 25.0
payu_settlements,Amount(INR),DOUBLE,94663,620,0,0.0,-1343.38,992.0,50.0 | 600.0 | 492.0
payu_settlements,Bank ARN,VARCHAR,94663,54141,39907,42.2,000003129957,PH602091878571475,622489640159 | 561231605917 | 746601091012
payu_settlements,Bank Name,VARCHAR,94663,23,96,0.1,Airtel Payments Bank,Yes Bank,MasterCard Debit Cards (All Banks) | ICICI Bank | Yes Bank
payu_settlements,Bank Reference No,VARCHAR,94663,93171,96,0.1,'534924504884,PPPL26654260327311225223123695556e3,694709920644 | 876173986472 | 284799178124
payu_settlements,Card Number,VARCHAR,94663,3056,88708,93.7,XXXXXXXXXXXX0000,XXXXXXXXXXXX9995,XXXXXXXXXXXX9397 | XXXXXXXXXXXX1898 | XXXXXXXXXXXX6280
payu_settlements,CGST,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,City,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Convenience Fee,DOUBLE,94663,1,0,0.0,0.0,0.0,0.0
payu_settlements,Convenience Tax,DOUBLE,94663,1,0,0.0,0.0,0.0,0.0
payu_settlements,Country,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Customer Name,VARCHAR,94663,2,22594,23.9,Firstname,WIOM,WIOM | Firstname
payu_settlements,Discount,DOUBLE,94663,1,96,0.1,0.0,0.0,0.0
payu_settlements,Customer Email,VARCHAR,94663,2,0,0.0,contact@wiom.in,rutuj.dodal@wiom.in,rutuj.dodal@wiom.in | contact@wiom.in
payu_settlements,Error Code,VARCHAR,94663,1,96,0.1,E000,E000,E000
payu_settlements,Field 1,VARCHAR,94663,7348,86909,91.8,009871625682@ybl,yuvrajpal113@oksbi,jonwaltushar7992@axl | 11292025 104505 | 7370965152@ptyes
payu_settlements,Field 2,VARCHAR,94663,52621,39156,41.4,000012,ZAWF2R,763952 | 464947 | 098675
payu_settlements,Field 3,VARCHAR,94663,68354,6150,6.5,-ybl-ybl@axl,zzaidansari83@oksbi,875077162200@ybl | shilpaashvinpatel@oksbi | sadikshaikh3524-2@oksbi
payu_settlements,Field 4,VARCHAR,94663,1420,86909,91.8,1,suyaib,NAMAN YADAV | Ankita Rai Chamling | GHANSHYAM RAJMAN KEWAT
payu_settlements,Field 5,VARCHAR,94663,70590,6153,6.5,000098cfd946447eb706f1c11971a1a4@okicici,omniainformationprivat-12432608.payu@indus,PPPL26207841235291125101432692a7a30 | 842167e0301b47ce9b29bf682ce2d82e@ybl | 404a5993a643c2b5e0634bcee10afa9b@okhdfcbank
